t[s];CAN3.VCU_APPS_RAW.apps_1000[]
33.290100;0
33.300100;0
33.310100;0
33.320100;0
33.330100;0
33.340100;0
33.350100;0
33.360100;0
33.370100;0
33.380100;0
33.390100;0
33.400100;0
33.410100;0
33.420100;0
33.430100;0
33.440100;0
33.450100;0
33.460100;0
33.470100;0
33.480100;0
33.490100;0
33.500100;0
33.510100;0
33.520100;0
33.530100;0
33.540100;0
33.550100;0
33.560100;0
33.570100;0
33.580100;0
33.590100;0
33.600100;0
33.610100;0
33.620100;0
33.630100;0
33.640100;0
33.650100;0
33.660100;0
33.670100;0
33.680100;0
33.690100;0
33.700100;0
33.710100;0
33.720100;0
33.730100;0
33.740100;0
33.750100;0
33.760100;0
33.770100;0
33.780100;0
33.790100;0
33.800100;0
33.810100;0
33.820100;0
33.830100;0
33.840100;0
33.850100;0
33.860100;0
33.870100;0
33.880100;0
33.890100;0
33.900100;0
33.910100;0
33.920100;0
33.930100;0
33.940100;0
33.950100;0
33.960100;0
33.970100;0
33.980100;0
33.990100;0
34.000100;0
34.010100;0
34.020100;0
34.030100;0
34.040100;0
34.050100;0
34.060100;0
34.070100;0
34.080100;0
34.090100;0
34.100100;0
34.110100;0
34.120100;0
34.130100;11
34.140100;40
34.150100;74
34.160100;108
34.170100;140
34.180100;164
34.190100;181
34.200100;191
34.210100;191
34.220100;200
34.230100;197
34.250100;186
34.260100;187
34.270100;186
34.280100;185
34.290100;188
34.300100;172
34.310100;179
34.320100;178
34.330100;181
34.340100;170
34.350100;169
34.360100;166
34.370100;163
34.380100;168
34.390100;166
34.400100;168
34.410100;166
34.420100;162
34.430100;153
34.440100;148
34.450100;144
34.470100;141
34.480100;145
34.490100;141
34.500100;152
34.510100;171
34.520100;172
34.530100;164
34.540100;162
34.550100;160
34.560100;160
34.570100;158
34.580100;152
34.600100;153
34.610100;153
34.620100;145
34.630100;164
34.640100;171
34.650100;177
34.660100;189
34.670100;202
34.680100;208
34.690100;219
34.700100;221
34.710100;215
34.720100;217
34.730100;210
34.740100;204
34.750100;197
34.760100;185
34.770100;168
34.780100;154
34.790100;136
34.800100;114
34.810100;98
34.830100;51
34.840100;36
34.850100;28
34.860100;32
34.870100;36
34.880100;21
34.890100;26
34.900100;20
34.910100;14
34.920100;10
34.930100;2
34.940100;0
34.950100;0
34.960100;0
34.970100;0
34.980100;0
34.990100;0
35.000100;0
35.010100;0
35.020100;1
35.030100;4
35.040100;6
35.050100;6
35.060100;7
35.070100;12
35.080100;13
35.090100;15
35.100100;18
35.110100;23
35.120100;29
35.130100;32
35.140100;38
35.150100;43
35.160100;43
35.170100;43
35.180100;40
35.190100;40
35.200100;40
35.210100;43
35.220100;46
35.230100;48
35.240100;45
35.250100;46
35.260100;47
35.270100;46
35.280100;46
35.290100;48
35.300100;48
35.310100;51
35.320100;57
35.330100;70
35.340100;89
35.350100;110
35.360100;129
35.370100;144
35.380100;148
35.390100;145
35.400100;141
35.410100;136
35.420100;131
35.430100;126
35.440100;123
35.450100;123
35.460100;123
35.470100;122
35.480100;128
35.490100;129
35.500100;129
35.510100;127
35.520100;127
35.530100;127
35.540100;130
35.550100;126
35.560100;127
35.570100;129
35.580100;135
35.590100;123
35.600100;127
35.610100;128
35.620100;126
35.630100;143
35.640100;143
35.650100;147
35.660100;150
35.670100;153
35.680100;155
35.690100;158
35.700100;162
35.710100;161
35.720100;164
35.730100;178
35.740100;199
35.750100;224
35.760100;250
35.770100;279
35.780100;307
35.790100;326
35.800100;341
35.810100;358
35.820100;367
35.830100;381
35.840100;396
35.850100;407
35.860100;424
35.870100;440
35.880100;465
35.890100;491
35.900100;509
35.910100;517
35.920100;522
35.930100;517
35.940100;519
35.950100;518
35.960100;518
35.970100;516
35.980100;515
35.990100;522
36.000100;525
36.010100;530
36.020100;534
36.030100;540
36.040100;551
36.050100;549
36.060100;547
36.070100;538
36.080100;530
36.090100;521
36.100100;517
36.110100;506
36.120100;497
36.130100;485
36.140100;483
36.150100;481
36.160100;484
36.170100;480
36.180100;492
36.190100;497
36.200100;499
36.210100;498
36.220100;501
36.230100;510
36.240100;518
36.250100;523
36.260100;524
36.270100;518
36.280100;519
36.290100;517
36.300100;514
36.310100;510
36.320100;496
36.330100;477
36.340100;457
36.350100;443
36.360100;413
36.370100;397
36.380100;388
36.390100;385
36.400100;382
36.410100;379
36.420100;378
36.430100;382
36.440100;391
36.450100;405
36.460100;432
36.470100;457
36.480100;472
36.490100;493
36.500100;505
36.510100;504
36.520100;492
36.530100;489
36.540100;462
36.550100;437
36.560100;425
36.570100;417
36.580100;417
36.590100;425
36.600100;430
36.610100;440
36.620100;447
36.630100;450
36.640100;451
36.650100;446
36.660100;446
36.670100;441
36.680100;437
36.690100;437
36.700100;439
36.710100;435
36.720100;434
36.730100;427
36.740100;415
36.750100;399
36.760100;366
36.770100;322
36.780100;274
36.790100;221
36.810100;149
36.820100;131
36.830100;132
36.840100;133
36.850100;143
36.860100;148
36.870100;154
36.880100;165
36.890100;177
36.900100;170
36.910100;172
36.920100;173
36.930100;181
36.940100;188
36.950100;196
36.960100;207
36.970100;220
36.980100;227
36.990100;237
37.000100;252
37.010100;258
37.020100;261
37.030100;265
37.040100;265
37.050100;262
37.060100;259
37.080100;250
37.090100;248
37.100100;245
37.110100;247
37.120100;248
37.130100;262
37.140100;283
37.150100;311
37.160100;349
37.170100;388
37.180100;420
37.190100;447
37.200100;463
37.210100;459
37.220100;458
37.230100;458
37.240100;452
37.250100;449
37.260100;443
37.270100;443
37.280100;445
37.290100;456
37.300100;482
37.310100;524
37.320100;573
37.330100;631
37.340100;673
37.350100;704
37.360100;751
37.370100;783
37.380100;802
37.390100;807
37.400100;807
37.410100;800
37.420100;790
37.430100;784
37.440100;778
37.450100;783
37.470100;801
37.480100;810
37.490100;825
37.500100;841
37.510100;853
37.520100;869
37.530100;861
37.540100;851
37.550100;828
37.560100;793
37.570100;754
37.580100;720
37.590100;691
37.600100;674
37.610100;667
37.620100;672
37.630100;680
37.640100;685
37.650100;689
37.660100;692
37.670100;690
37.680100;690
37.690100;693
37.700100;692
37.710100;694
37.720100;694
37.730100;697
37.740100;699
37.750100;700
37.760100;698
37.770100;700
37.780100;702
37.790100;697
37.800100;693
37.810100;690
37.820100;683
37.840100;692
37.850100;697
37.860100;707
37.870100;717
37.880100;715
37.890100;723
37.900100;724
37.910100;724
37.920100;728
37.930100;722
37.940100;727
37.950100;731
37.960100;744
37.970100;737
37.980100;739
37.990100;736
38.000100;729
38.010100;719
38.020100;703
38.030100;689
38.040100;682
38.050100;674
38.060100;676
38.070100;681
38.080100;693
38.090100;714
38.100100;719
38.110100;735
38.120100;716
38.130100;702
38.140100;686
38.150100;670
38.160100;651
38.170100;636
38.180100;627
38.190100;627
38.200100;633
38.210100;639
38.220100;653
38.230100;660
38.240100;662
38.250100;660
38.260100;655
38.270100;643
38.280100;636
38.290100;627
38.300100;622
38.310100;619
38.320100;616
38.330100;618
38.340100;618
38.350100;622
38.360100;628
38.370100;632
38.380100;641
38.390100;655
38.400100;659
38.410100;656
38.420100;664
38.430100;649
38.440100;636
38.450100;618
38.460100;601
38.470100;594
38.480100;591
38.490100;593
38.500100;603
38.510100;617
38.520100;626
38.530100;626
38.540100;628
38.550100;627
38.560100;625
38.570100;633
38.580100;642
38.590100;660
38.600100;664
38.610100;649
38.620100;636
38.630100;625
38.640100;616
38.650100;607
38.660100;585
38.670100;575
38.680100;569
38.690100;566
38.700100;546
38.710100;541
38.720100;534
38.730100;529
38.740100;519
38.750100;500
38.760100;463
38.770100;431
38.780100;389
38.790100;350
38.800100;315
38.810100;286
38.820100;257
38.830100;241
38.840100;205
38.850100;173
38.860100;136
38.870100;97
38.880100;48
38.890100;5
38.900100;0
38.910100;0
38.920100;0
38.930100;0
38.940100;0
38.950100;0
38.960100;0
38.970100;0
38.980100;0
38.990100;0
39.000100;0
39.010100;0
39.020100;0
39.030100;0
39.040100;0
39.050100;0
39.060100;0
39.070100;0
39.080100;0
39.090100;0
39.100100;0
39.110100;0
39.120100;0
39.130100;0
39.140100;0
39.150100;0
39.160100;0
39.170100;0
39.180100;0
39.190100;0
39.200100;0
39.210100;0
39.220100;0
39.230100;0
39.240100;0
39.250100;0
39.260100;0
39.270100;0
39.280100;0
39.290100;0
39.300100;0
39.310100;0
39.320100;0
39.330100;0
39.340100;0
39.350100;0
39.360100;0
39.370100;0
39.380100;0
39.390100;0
39.400100;0
39.410100;0
39.420100;0
39.430100;0
39.440100;0
39.450100;0
39.460100;0
39.470100;0
39.480100;0
39.490100;0
39.500100;0
39.510100;0
39.520100;0
39.530100;0
39.540100;0
39.550100;0
39.560100;7
39.570100;6
39.580100;0
39.590100;5
39.600100;2
39.610100;3
39.620100;2
39.630100;1
39.640100;4
39.650100;7
39.660100;13
39.670100;15
39.680100;17
39.690100;15
39.700100;15
39.710100;20
39.720100;23
39.730100;36
39.740100;21
39.750100;21
39.760100;18
39.770100;13
39.780100;22
39.790100;28
39.800100;32
39.810100;35
39.820100;38
39.830100;38
39.840100;34
39.850100;24
39.860100;15
39.870100;9
39.880100;10
39.890100;15
39.900100;21
39.910100;24
39.920100;24
39.930100;22
39.940100;18
39.950100;12
39.960100;11
39.970100;12
39.980100;12
39.990100;11
40.000100;11
40.010100;17
40.020100;13
40.030100;13
40.040100;19
40.050100;15
40.060100;14
40.070100;18
40.080100;23
40.090100;27
40.100100;32
40.110100;32
40.120100;35
40.130100;36
40.140100;37
40.150100;37
40.160100;32
40.170100;35
40.180100;37
40.190100;39
40.200100;43
40.210100;52
40.220100;66
40.230100;80
40.240100;95
40.250100;102
40.260100;114
40.270100;105
40.280100;103
40.290100;104
40.300100;105
40.310100;110
40.320100;126
40.330100;127
40.340100;131
40.350100;137
40.360100;135
40.370100;133
40.380100;130
40.390100;130
40.400100;127
40.410100;129
40.420100;133
40.430100;141
40.440100;152
40.450100;177
40.460100;195
40.470100;211
40.480100;216
40.490100;212
40.500100;212
40.510100;203
40.520100;192
40.530100;194
40.540100;198
40.550100;207
40.560100;213
40.570100;220
40.580100;221
40.590100;221
40.600100;215
40.610100;215
40.620100;211
40.630100;208
40.640100;216
40.650100;223
40.660100;236
40.670100;247
40.680100;256
40.690100;264
40.700100;267
40.710100;272
40.720100;275
40.730100;279
40.740100;280
40.750100;286
40.760100;295
40.770100;309
40.780100;320
40.790100;324
40.800100;326
40.810100;331
40.820100;342
40.830100;345
40.840100;353
40.850100;367
40.860100;368
40.870100;370
40.880100;372
40.890100;371
40.900100;374
40.910100;389
40.920100;416
40.930100;452
40.940100;480
40.950100;497
40.960100;508
40.970100;519
40.980100;515
40.990100;508
41.000100;500
41.010100;497
41.020100;502
41.030100;511
41.040100;535
41.050100;577
41.060100;622
41.070100;665
41.080100;695
41.090100;712
41.100100;726
41.110100;726
41.120100;725
41.130100;717
41.140100;709
41.150100;706
41.160100;703
41.170100;700
41.180100;697
41.190100;687
41.200100;680
41.210100;670
41.220100;667
41.230100;669
41.240100;676
41.250100;682
41.260100;685
41.270100;691
41.280100;691
41.290100;691
41.300100;686
41.310100;680
41.320100;670
41.330100;656
41.340100;645
41.350100;641
41.360100;644
41.370100;633
41.380100;631
41.390100;628
41.400100;634
41.410100;637
41.420100;642
41.430100;649
41.440100;653
41.450100;650
41.460100;648
41.470100;640
41.480100;631
41.490100;630
41.500100;627
41.510100;624
41.520100;627
41.530100;630
41.540100;633
41.550100;637
41.560100;645
41.570100;649
41.580100;651
41.590100;656
41.600100;661
41.610100;666
41.620100;661
41.630100;659
41.640100;649
41.650100;652
41.660100;640
41.670100;640
41.680100;642
41.690100;652
41.700100;656
41.710100;656
41.720100;643
41.730100;615
41.740100;574
41.750100;508
41.760100;426
41.770100;337
41.780100;238
41.790100;136
41.800100;46
41.810100;0
41.820100;0
41.830100;0
41.840100;0
41.850100;0
41.860100;0
41.870100;0
41.880100;0
41.890100;0
41.900100;0
41.910100;0
41.920100;0
41.930100;0
41.940100;0
41.950100;0
41.960100;0
41.970100;0
41.980100;0
41.990100;0
42.000100;0
42.010100;0
42.020100;0
42.030100;0
42.040100;0
42.050100;0
42.060100;0
42.070100;0
42.080100;0
42.090100;0
42.100100;0
42.110100;0
42.120100;0
42.130100;0
42.140100;0
42.150100;0
42.160100;0
42.170100;0
42.180100;0
42.190100;0
42.200100;0
42.210100;0
42.220100;0
42.230100;0
42.240100;0
42.250100;0
42.260100;0
42.270100;0
42.280100;0
42.290100;0
42.300100;0
42.310100;0
42.320100;0
42.330100;0
42.340100;0
42.350100;0
42.360100;0
42.370100;0
42.380100;0
42.390100;0
42.400100;0
42.410100;0
42.420100;0
42.430100;0
42.440100;0
42.450100;0
42.460100;0
42.470100;0
42.480100;0
42.490100;0
42.500100;0
42.510100;0
42.520100;0
42.530100;0
42.540100;0
42.550100;0
42.560100;0
42.570100;0
42.580100;0
42.590100;0
42.600100;0
42.610100;0
42.620100;0
42.630100;0
42.640100;0
42.650100;0
42.660100;0
42.670100;0
42.680100;0
42.690100;0
42.700100;0
42.710100;0
42.720100;0
42.730100;0
42.740100;0
42.750100;0
42.760100;0
42.770100;0
42.780100;0
42.790100;0
42.800200;0
42.810100;0
42.820100;0
42.830100;0
42.840100;0
42.850100;0
42.860100;0
42.870100;0
42.880100;0
42.890100;0
42.900100;0
42.910100;0
42.920100;0
42.930100;0
42.940100;0
42.950100;0
42.960100;0
42.970100;0
42.980100;0
42.990100;0
43.000100;0
43.010100;0
43.020100;0
43.030100;0
43.040100;0
43.050100;0
43.060100;0
43.070100;0
43.080100;0
43.090100;0
43.100100;0
43.110100;0
43.120100;0
43.130100;0
43.140100;0
43.150100;0
43.160100;0
43.170100;0
43.180100;0
43.190100;0
43.200100;0
43.210100;0
43.220100;0
43.230100;0
43.240100;0
43.250100;0
43.260100;0
43.270100;0
43.280100;0
43.290100;0
43.300100;0
43.310100;0
43.320100;0
43.330100;0
43.340100;0
43.350100;0
43.360100;0
43.370100;0
43.380100;0
43.390100;0
43.400100;0
43.410100;0
43.420100;0
43.430100;0
43.440100;0
43.450100;0
43.460100;0
43.470100;0
43.480100;0
43.490100;0
43.500100;0
43.510100;0
43.520100;0
43.530100;0
43.540100;0
43.550100;0
43.560100;0
43.570100;0
43.580100;0
43.590100;0
43.600100;0
43.610100;0
43.620100;0
43.630100;0
43.640100;0
43.650100;0
43.660100;0
43.670100;0
43.680100;0
43.690100;0
43.700100;0
43.710100;0
43.720100;0
43.730100;0
43.740100;0
43.750100;0
43.760100;0
43.770100;0
43.780100;0
43.790100;0
43.800100;0
43.810100;0
43.820100;0
43.830100;0
43.840100;0
43.850100;0
43.860100;0
43.870100;0
43.880100;0
43.890100;0
43.900100;0
43.910100;0
43.920100;0
43.930100;0
43.940100;0
43.950100;0
43.960100;0
43.970100;0
43.980100;0
43.990100;0
44.000100;0
44.010100;0
44.020100;0
44.030100;0
44.040100;0
44.050100;0
44.060100;0
44.070100;0
44.080100;0
44.090100;0
44.100100;0
44.110100;0
44.120100;0
44.130100;0
44.140100;0
44.150100;0
44.160100;0
44.170100;0
44.180100;0
44.190100;0
44.200100;0
44.210100;0
44.220100;0
44.230100;0
44.240100;0
44.250100;0
44.260100;0
44.270100;0
44.280100;0
44.290100;0
44.300100;0
44.310100;0
44.320100;0
44.330100;0
44.340100;0
44.350100;0
44.360100;0
44.370100;0
44.380100;0
44.390100;0
44.400100;0
44.410100;0
44.420100;0
44.430100;0
44.440100;0
44.450100;0
44.460100;0
44.470100;0
44.480100;0
44.490100;0
44.500100;0
44.510100;0
44.520100;0
44.530100;0
44.540100;0
44.550100;0
44.560100;0
44.570100;0
44.580100;0
44.590100;0
44.600100;0
44.610100;0
44.620100;0
44.630100;0
44.640100;0
44.650100;13
44.660100;38
44.670100;59
44.680100;73
44.690100;87
44.700100;96
44.710100;106
44.720100;119
44.730100;129
44.740100;141
44.750100;156
44.760100;172
44.770100;197
44.780100;227
44.790100;246
44.800100;265
44.810100;280
44.820100;289
44.830100;282
44.840100;273
44.850100;270
44.860100;261
44.870100;257
44.880100;255
44.890100;255
44.900100;258
44.910100;258
44.920100;264
44.930100;254
44.940100;256
44.950100;257
44.960100;265
44.970100;275
44.980100;284
44.990100;294
45.000100;301
45.010100;315
45.020100;324
45.030100;339
45.040100;350
45.050100;359
45.060100;364
45.070100;364
45.080100;358
45.090100;355
45.100100;353
45.110100;347
45.120100;331
45.130100;320
45.140100;303
45.150100;284
45.160100;267
45.170100;250
45.180100;236
45.190100;227
45.200100;224
45.210100;222
45.220100;219
45.230100;220
45.240100;212
45.250100;203
45.260100;194
45.270100;178
45.280100;166
45.290100;150
45.300100;143
45.310100;133
45.320100;133
45.330100;141
45.340100;152
45.350100;169
45.360100;191
45.370100;214
45.380100;228
45.390100;239
45.400100;252
45.410100;262
45.420100;276
45.430100;305
45.440100;317
45.450100;339
45.460100;366
45.470100;383
45.480100;396
45.490100;405
45.500100;410
45.510100;415
45.520100;420
45.530100;422
45.540100;427
45.550100;427
45.560100;437
45.570100;451
45.580100;467
45.590100;467
45.600100;485
45.610100;507
45.620100;533
45.630100;558
45.640100;580
45.650100;598
45.660100;608
45.670100;607
45.680100;606
45.690100;600
45.700100;599
45.710100;592
45.720100;600
45.730100;595
45.740100;597
45.750100;598
45.760100;606
45.770100;609
45.780100;632
45.790100;634
45.800100;652
45.810100;670
45.820100;692
45.830100;716
45.840100;739
45.850100;759
45.860100;774
45.870100;784
45.880100;788
45.890100;788
45.900100;786
45.910100;788
45.920100;794
45.930100;807
45.940100;809
45.950100;808
45.960100;827
45.970100;850
45.980100;874
45.990100;894
46.000100;910
46.010100;928
46.020100;945
46.030100;961
46.040100;971
46.050100;983
46.060100;991
46.070100;999
46.080100;999
46.090100;999
46.100100;999
46.110100;999
46.120100;999
46.130100;999
46.140100;999
46.150100;999
46.160100;999
46.170100;999
46.180100;999
46.190100;999
46.200100;999
46.210100;975
46.220100;943
46.230100;914
46.240100;893
46.250100;887
46.260100;877
46.270100;870
46.280100;862
46.290100;849
46.300100;841
46.310100;833
46.320100;818
46.330100;801
46.340100;777
46.350100;760
46.360100;736
46.370100;708
46.380100;692
46.390100;645
46.400100;586
46.410100;540
46.420100;511
46.430100;506
46.440100;511
46.450100;511
46.460100;510
46.470100;510
46.480100;507
46.490100;506
46.500100;502
46.510100;500
46.520100;498
46.530100;500
46.540100;496
46.550100;497
46.560100;489
46.570100;483
46.580100;476
46.590100;465
46.600100;447
46.610100;432
46.620100;409
46.630100;387
46.640100;359
46.650100;346
46.660100;355
46.670100;382
46.680100;417
46.690100;463
46.700100;508
46.710100;541
46.720100;566
46.730100;592
46.740100;616
46.750100;641
46.760100;659
46.770100;660
46.780100;645
46.790100;620
46.810100;577
46.820100;557
46.830100;534
46.840100;513
46.850100;498
46.860100;487
46.870100;482
46.880100;485
46.890100;490
46.900100;505
46.910100;522
46.920100;542
46.930100;564
46.940100;576
46.950100;584
46.960100;586
46.970100;583
46.980100;576
46.990100;582
47.000100;573
47.010100;560
47.020100;563
47.030100;566
47.040100;568
47.050100;571
47.060100;563
47.070100;551
47.080100;540
47.090100;527
47.100100;514
47.110100;510
47.120100;513
47.130100;517
47.140100;542
47.150100;569
47.160100;582
47.170100;603
47.180100;619
47.190100;627
47.200100;620
47.210100;608
47.220100;592
47.230100;578
47.240100;565
47.250100;551
47.260100;543
47.270100;541
47.280100;543
47.290100;547
47.300100;555
47.310100;557
47.320100;557
47.330100;557
47.340100;547
47.350100;538
47.360100;511
47.370100;482
47.380100;434
47.390100;378
47.400100;308
47.410100;222
47.420100;131
47.430100;38
47.440100;0
47.450100;0
47.460100;0
47.470100;0
47.480100;0
47.490100;0
47.500100;0
47.510100;0
47.520100;0
47.530100;0
47.540100;0
47.550100;0
47.560100;0
47.570100;0
47.580100;0
47.590100;0
47.600100;0
47.610100;0
47.620100;0
47.630100;0
47.640100;0
47.650100;0
47.660100;0
47.670100;0
47.680100;0
47.690100;0
47.700100;0
47.710100;0
47.720100;0
47.730100;0
47.740100;0
47.750100;0
47.760100;0
47.770100;0
47.780100;0
47.790100;0
47.800100;0
47.810100;0
47.820100;0
47.830100;0
47.840100;0
47.850100;0
47.860100;0
47.870100;0
47.880100;0
47.890100;0
47.900100;0
47.910100;0
47.920100;0
47.930100;0
47.940100;0
47.950100;0
47.960100;0
47.970100;0
47.980100;0
47.990100;0
48.000100;0
48.010100;0
48.020100;0
48.030100;0
48.040100;0
48.050100;0
48.060100;0
48.070100;0
48.080100;0
48.090100;0
48.100100;0
48.110100;0
48.120100;0
48.130100;0
48.140100;0
48.150100;0
48.160100;0
48.170100;0
48.180100;0
48.190100;0
48.200100;0
48.210100;0
48.220100;0
48.230100;0
48.240100;0
48.250100;0
48.260100;0
48.270100;0
48.280100;0
48.290100;0
48.300100;0
48.310100;0
48.320100;0
48.330100;0
48.340100;0
48.350100;0
48.360100;0
48.370100;0
48.380100;0
48.390100;0
48.400100;0
48.410100;0
48.420100;0
48.430100;0
48.440100;0
48.450100;0
48.460100;0
48.470100;0
48.480100;0
48.490100;0
48.500100;0
48.510100;0
48.520100;0
48.530100;0
48.540100;0
48.550100;0
48.560100;0
48.570100;0
48.580100;1
48.590100;2
48.600100;7
48.610100;21
48.620100;29
48.630100;45
48.640100;56
48.650100;65
48.660100;64
48.670100;64
48.680100;63
48.690100;62
48.700100;61
48.710100;56
48.720100;52
48.730100;39
48.740100;22
48.750100;1
48.760100;0
48.770100;0
48.780100;0
48.790100;0
48.800100;0
48.810100;0
48.820100;0
48.830100;0
48.840100;0
48.850100;0
48.860100;0
48.870100;0
48.880100;0
48.890100;0
48.900100;0
48.910100;0
48.920100;0
48.930100;0
48.940100;0
48.950100;0
48.960100;0
48.970100;0
48.980100;0
48.990100;0
49.000100;0
49.010100;0
49.020100;0
49.030100;0
49.040100;0
49.050100;0
49.060100;0
49.070100;0
49.080100;0
49.090100;0
49.100100;0
49.110100;0
49.120100;0
49.130100;0
49.140100;0
49.150100;0
49.160100;0
49.170100;0
49.180100;0
49.190100;0
49.200100;0
49.210100;0
49.220100;0
49.230100;0
49.240100;0
49.250100;0
49.260100;0
49.270100;0
49.280100;0
49.290100;0
49.300100;0
49.310100;0
49.320100;0
49.330100;0
49.340100;0
49.350100;0
49.360100;4
49.370100;0
49.380100;0
49.390100;0
49.400100;0
49.410100;10
49.420100;2
49.430100;6
49.440100;10
49.450100;14
49.460100;14
49.470100;17
49.480100;14
49.490100;22
49.500100;22
49.510100;31
49.520100;38
49.530100;47
49.540100;55
49.550100;66
49.560100;73
49.570100;85
49.580100;90
49.590100;99
49.600100;112
49.610100;127
49.620100;148
49.630100;178
49.640100;207
49.650100;234
49.660100;261
49.670100;287
49.680100;311
49.690100;334
49.700100;354
49.710100;362
49.720100;368
49.730100;372
49.740100;372
49.750100;370
49.760100;359
49.770100;355
49.780100;356
49.790100;353
49.800100;358
49.810100;361
49.820100;366
49.830100;372
49.840100;399
49.850100;413
49.860100;425
49.870100;440
49.880100;455
49.890100;467
49.900100;468
49.910100;469
49.920100;467
49.930100;472
49.940100;462
49.950100;455
49.960100;451
49.970100;451
49.980100;451
49.990100;451
50.000100;454
50.010100;454
50.020100;450
50.030100;452
50.040100;450
50.050100;438
50.060100;443
50.070100;433
50.080100;414
50.090100;403
50.100100;393
50.110100;388
50.120100;379
50.130100;375
50.140100;372
50.150100;366
50.160100;376
50.170100;380
50.180100;385
50.190100;389
50.200100;388
50.210100;389
50.220100;387
50.230100;383
50.240100;382
50.250100;359
50.260100;333
50.270100;309
50.280100;280
50.290100;247
50.300100;233
50.310100;227
50.320100;225
50.330100;232
50.340100;242
50.350100;250
50.360100;261
50.370100;263
50.380100;273
50.390100;272
50.400100;273
50.410100;263
50.420100;263
50.430100;261
50.440100;259
50.450100;258
50.460100;261
50.470100;261
50.480100;257
50.490100;258
50.500100;259
50.510100;254
50.520100;252
50.530100;250
50.540100;250
50.550100;257
50.560100;261
50.570100;265
50.580100;272
50.590100;271
50.600100;271
50.610100;269
50.620100;262
50.630100;258
50.640100;254
50.650100;252
50.660100;254
50.670100;262
50.680100;254
50.690100;252
50.700100;250
50.710100;249
50.720100;248
50.730100;247
50.740100;242
50.750100;239
50.760100;238
50.770100;237
50.780100;232
50.790100;232
50.800100;224
50.810100;220
50.820100;216
50.830100;214
50.840100;211
50.850100;220
50.860100;216
50.870100;206
50.880100;207
50.890100;195
50.900100;178
50.910100;141
50.920100;97
50.930100;47
50.940100;7
50.950100;0
50.960100;0
50.970100;0
50.980100;0
50.990100;4
51.000100;7
51.010100;11
51.020100;11
51.030100;13
51.040100;15
51.050100;18
51.060100;19
51.070100;19
51.080100;20
51.090100;21
51.100100;21
51.110100;23
51.120100;31
51.130100;42
51.140100;55
51.150100;77
51.160100;104
51.170100;127
51.180100;147
51.190100;162
51.200100;169
51.210100;166
51.220100;162
51.230100;163
51.240100;169
51.250100;166
51.260100;173
51.270100;171
51.280100;174
51.290100;179
51.300100;192
51.310100;208
51.320100;223
51.330100;244
51.340100;265
51.350100;283
51.360100;292
51.370100;298
51.380100;295
51.390100;297
51.400100;287
51.410100;279
51.420100;270
51.430100;263
51.440100;257
51.450100;253
51.460100;252
51.470100;253
51.480100;253
51.490100;254
51.500100;254
51.510100;258
51.520100;262
51.530100;262
51.540100;249
51.550100;254
51.560100;244
51.570100;224
51.580100;204
51.590100;188
51.600100;161
51.610100;140
51.620100;128
51.630100;122
51.640100;111
51.650100;112
51.660100;101
51.680100;51
51.690100;15
51.700100;0
51.710100;0
51.720100;0
51.730100;0
51.740100;0
51.750100;0
51.760100;0
51.770100;0
51.780100;0
51.790100;0
51.800100;0
51.810100;0
51.820100;0
51.830100;0
51.840100;0
51.850100;0
51.860100;0
51.870100;0
51.880100;0
51.890100;0
51.900100;0
51.910100;0
51.920100;0
51.930100;0
51.940100;0
51.950100;0
51.960100;0
51.970100;0
51.980100;0
51.990100;0
52.000100;0
52.010100;0
52.020100;0
52.030100;0
52.040100;0
52.050100;0
52.060100;0
52.070100;0
52.080100;0
52.090100;0
52.100100;0
52.110100;0
52.120100;0
52.130100;0
52.140100;0
52.150100;0
52.160100;0
52.170100;0
52.180100;0
52.190100;0
52.200100;0
52.210100;0
52.220100;0
52.230100;0
52.240100;0
52.250100;0
52.260100;0
52.270100;0
52.280100;0
52.290100;0
52.300100;0
52.310100;0
52.320100;0
52.330100;0
52.340100;0
52.350100;0
52.360100;0
52.370100;0
52.380100;0
52.390100;0
52.400100;0
52.410100;0
52.420100;0
52.430100;0
52.440100;0
52.450100;0
52.460100;0
52.470100;0
52.480100;0
52.490100;0
52.500100;0
52.510100;0
52.520100;0
52.530100;0
52.540100;0
52.550100;0
52.560100;0
52.570100;0
52.580100;0
52.590100;0
52.600100;0
52.610100;0
52.620100;0
52.630100;0
52.640100;0
52.650100;0
52.660100;0
52.670100;0
52.680100;0
52.690100;0
52.700100;0
52.710100;0
52.720100;0
52.730100;0
52.740100;0
52.750100;0
52.760100;0
52.770100;0
52.780100;0
52.790100;0
52.800100;0
52.810100;0
52.820100;0
52.830100;0
52.840100;0
52.850100;0
52.860100;0
52.870100;0
52.880100;0
52.890100;0
52.900100;0
52.910100;0
52.920100;0
52.930100;0
52.940100;0
52.950100;0
52.960100;6
52.970100;15
52.980100;26
52.990100;44
53.000100;73
53.010100;107
53.020100;150
53.030100;203
53.040100;245
53.050100;284
53.060100;316
53.070100;346
53.080100;378
53.090100;398
53.100100;403
53.110100;412
53.120100;418
53.130100;421
53.140100;426
53.150100;432
53.160100;435
53.170100;442
53.180100;448
53.190100;450
53.200100;460
53.210100;452
53.220100;451
53.230100;448
53.240100;446
53.250100;438
53.260100;439
53.270100;434
53.280100;430
53.290100;422
53.300100;404
53.310100;387
53.320100;370
53.330100;353
